;2023-12-04;2024-11-06
2015-01-01;0.7087549046022744;0.7502425115778885
2015-02-01;0.648089835875953;0.6840410297937053
2015-03-01;1.0764464146671484;1.048011946319485
2015-04-01;1.2924869015819063;1.1652352532902441
2015-05-01;0.7902067405093327;0.7513319518841468
2015-06-01;0.7333982786264868;0.7152398933042923
2015-07-01;0.4280159925690615;0.4721505067928764
2015-08-01;0.10049460566573226;0.16655583879139307
2015-09-01;0.4459301866398602;0.4638044204272612
2015-10-01;1.118198109628314;1.0354177796720907
2015-11-01;0.9231760919824104;0.8667526082447312
2015-12-01;1.0812836548120595;1.017957944439535
2016-01-01;0.6547281565088727;0.701400480750189
2016-02-01;0.27860454474941365;0.342176664896113
2016-03-01;-0.04688484009232535;0.06923316413402997
2016-04-01;0.3149293277274672;0.36370616004578415
2016-05-01;0.4733281605663236;0.458842582876381
